offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,price,room_type,discount,available
4002,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-12-17,2023-12-24,3,0,2,2,breakfast_only,1.00,Studio,0,true
4003,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-05-03,2023-05-10,3,0,0,0,all_inclusive,1.00,Suite,0,true
4004,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-04-13,2023-04-23,4,2,2,0,breakfast_lunch,1.00,Suite,10,true
4005,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-09-08,2023-09-22,3,2,2,2,breakfast_lunch,1.00,Studio,0,true
4006,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-10-25,2023-11-01,1,1,2,2,breakfast_only,1.00,Villa,0,true
4007,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-04-15,2023-04-25,4,1,1,0,breakfast_lunch,1.00,Villa,0,true
4008,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-06-13,2023-06-27,3,0,1,0,breakfast_only,1.00,Room,0,true
4009,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-03-13,2023-03-20,1,2,1,0,all_inclusive,1.00,Villa,25,true
4010,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-08-29,2023-09-08,2,1,2,2,all_inclusive,1.00,Villa,50,true
4011,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-04-16,2023-04-23,3,1,2,2,breakfast_lunch,1.00,Villa,0,true
4012,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-12-11,2023-12-18,4,1,1,2,all_inclusive,1.00,Suite,0,true
4013,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-01-19,2023-01-29,3,2,1,2,all_inclusive,1.00,Villa,0,true
4014,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-09-25,2023-10-05,3,0,0,2,breakfast_lunch,1.00,Room,0,true
4015,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-01-22,2023-01-29,3,2,1,2,all_inclusive,1.00,Room,0,true
4016,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-04-24,2023-05-04,1,0,2,2,breakfast_only,1.00,Room,0,true
4017,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-08-23,2023-08-30,2,2,2,1,all_inclusive,1.00,Studio,0,true
4018,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-06-14,2023-06-24,1,1,0,2,all_inclusive,1.00,Studio,0,true
4019,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-11-23,2023-12-07,2,1,0,1,all_inclusive,1.00,Room,0,true
4020,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-11-13,2023-11-20,1,0,1,1,all_inclusive,1.00,Suite,0,true
4021,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-12-22,2024-01-05,4,0,0,0,all_inclusive,1.00,Studio,50,true
4022,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-03-08,2023-03-15,2,1,0,1,breakfast_only,1.00,Suite,0,true
4023,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-12-18,2024-01-01,1,1,1,0,breakfast_only,1.00,Studio,0,true
4024,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-01-05,2023-01-19,4,1,0,1,all_inclusive,1.00,Room,0,true
4025,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-04-24,2023-05-01,1,2,1,1,breakfast_only,1.00,Studio,0,true
4026,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-07-06,2023-07-16,3,1,1,0,all_inclusive,1.00,Villa,0,true
4027,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-07-13,2023-07-27,3,1,2,0,breakfast_lunch,1.00,Suite,0,true
4028,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-08-04,2023-08-11,4,1,1,1,breakfast_lunch,1.00,Room,0,true
4029,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-08-01,2023-08-15,1,1,2,0,breakfast_lunch,1.00,Room,0,true
4030,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-11-14,2023-11-28,2,2,2,2,breakfast_only,1.00,Room,0,true
4031,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-08-19,2023-09-02,4,2,0,2,breakfast_only,1.00,Room,0,true
4032,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-05-04,2023-05-14,2,1,1,0,breakfast_only,1.00,Villa,0,true
4033,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-03-04,2023-03-14,4,0,1,0,breakfast_lunch,1.00,Studio,10,true
4034,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-03-20,2023-04-03,1,0,1,2,breakfast_only,1.00,Room,0,true
4035,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-01-17,2023-01-24,3,2,1,1,all_inclusive,1.00,Villa,0,true
4036,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-10-27,2023-11-06,4,1,0,0,breakfast_only,1.00,Room,0,true
4037,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-02-01,2023-02-15,1,2,0,1,all_inclusive,1.00,Room,0,true
4038,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-04-13,2023-04-27,2,1,0,0,all_inclusive,1.00,Suite,0,true
4039,PALAPART GIKAS,https://www.coraltravel.pl/hotels_min/43/12291/25012/grecja-korfu-palapart-gikas-a-zachod.jpg,2,Grecja,Korfu,2023-05-08,2023-05-18,1,1,2,1,breakfast_lunch,1.00,Room,0,true
4040,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-06-11,2023-06-21,1,1,2,1,all_inclusive,1.00,Studio,0,true
4041,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-04-08,2023-04-18,3,0,2,0,all_inclusive,1.00,Villa,0,true
4042,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-01-07,2023-01-17,1,0,1,1,all_inclusive,1.00,Studio,0,true
4043,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-01-20,2023-01-30,4,0,2,2,breakfast_lunch,1.00,Suite,10,true
4044,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-06-09,2023-06-16,3,0,0,1,breakfast_lunch,1.00,Suite,0,true
4045,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-03-11,2023-03-25,2,2,2,2,breakfast_only,1.00,Suite,0,true
4046,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-04-22,2023-05-02,2,2,2,1,breakfast_lunch,1.00,Suite,0,true
4047,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-04-14,2023-04-24,4,1,0,0,all_inclusive,1.00,Studio,0,true
4048,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-11-22,2023-11-29,1,1,2,1,breakfast_lunch,1.00,Studio,0,true
4049,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-01-06,2023-01-13,2,0,2,2,breakfast_only,1.00,Studio,0,true
4050,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-02-18,2023-02-25,2,1,1,0,breakfast_lunch,1.00,Studio,0,true
4051,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-05-22,2023-06-05,2,1,1,1,breakfast_only,1.00,Suite,0,true
4052,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-10-21,2023-10-28,4,1,2,2,breakfast_only,1.00,Suite,0,true
4053,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-09-17,2023-09-24,1,0,1,1,all_inclusive,1.00,Villa,0,true
4054,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-07-01,2023-07-08,1,2,0,0,all_inclusive,1.00,Room,0,true
4055,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-07-12,2023-07-26,3,2,2,2,all_inclusive,1.00,Studio,0,true
4056,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-11-21,2023-12-05,2,2,1,1,breakfast_lunch,1.00,Suite,0,true
4057,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-03-14,2023-03-28,3,1,2,2,all_inclusive,1.00,Suite,0,true
4058,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-05-22,2023-06-01,2,2,1,1,breakfast_only,1.00,Room,0,true
4059,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-02-19,2023-03-01,3,1,0,0,all_inclusive,1.00,Suite,0,true
4060,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-10-11,2023-10-18,3,0,1,0,all_inclusive,1.00,Villa,0,true
4061,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-03-31,2023-04-10,1,2,0,1,all_inclusive,1.00,Room,0,true
4062,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-05-19,2023-06-02,3,2,1,0,breakfast_lunch,1.00,Room,10,true
4063,GRETA APART HOTEL,https://www.coraltravel.pl/hotels_min/43/69/24438/grecja-kreta-greta-apart-hotel-plaza.jpg,3,Grecja,Kreta,2023-06-28,2023-07-12,1,1,1,0,breakfast_only,1.00,Suite,0,true
4064,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-09-05,2023-09-12,3,0,1,2,breakfast_only,1.00,Suite,0,true
4065,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-02-15,2023-02-22,3,0,0,0,breakfast_only,1.00,Suite,0,true
4066,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-11-19,2023-11-26,3,2,0,1,breakfast_lunch,1.00,Suite,0,true
4067,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-03-27,2023-04-03,4,2,2,0,all_inclusive,1.00,Suite,0,true
4068,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-01-01,2023-01-08,2,2,0,1,all_inclusive,1.00,Villa,0,true
4069,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-02-17,2023-02-27,1,1,1,2,breakfast_only,1.00,Villa,0,true
4070,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-12-14,2023-12-21,2,0,1,0,breakfast_only,1.00,Suite,0,true
4071,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-09-20,2023-10-04,2,0,1,1,all_inclusive,1.00,Room,0,true
4072,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-03-14,2023-03-28,2,2,1,0,breakfast_only,1.00,Villa,0,true
4073,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-03-13,2023-03-27,3,0,0,2,all_inclusive,1.00,Studio,0,true
4074,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-09-28,2023-10-05,4,2,2,2,all_inclusive,1.00,Suite,0,true
4075,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-09-26,2023-10-03,1,1,1,1,breakfast_lunch,1.00,Studio,0,true
4076,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-03-21,2023-04-04,2,0,2,1,breakfast_lunch,1.00,Suite,0,true
4077,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-03-27,2023-04-03,4,2,2,1,all_inclusive,1.00,Room,0,true
4078,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-12-20,2024-01-03,1,2,2,1,all_inclusive,1.00,Room,0,true
4079,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-09-22,2023-10-02,2,2,2,2,breakfast_only,1.00,Suite,0,true
4080,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-11-12,2023-11-26,1,1,1,1,breakfast_lunch,1.00,Suite,25,true
4081,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-02-16,2023-02-26,3,1,0,1,breakfast_only,1.00,Villa,0,true
4082,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-11-21,2023-11-28,4,1,0,1,all_inclusive,1.00,Studio,0,true
4083,KAVROS GARDEN HOTEL,https://www.coraltravel.pl/hotels_min/43/69/11625/grecja-kreta-kavros-garden-widok-z-gory-na-basen.jpg,3,Grecja,Kreta,2023-08-11,2023-08-25,4,2,0,2,all_inclusive,1.00,Studio,0,true
4084,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-04-08,2023-04-18,4,1,0,1,breakfast_lunch,1.00,Room,0,true
4085,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-05,2023-07-15,1,1,1,2,breakfast_lunch,1.00,Suite,0,true
4086,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-02-20,2023-03-06,3,0,0,2,breakfast_only,1.00,Room,0,true
4087,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-09-06,2023-09-20,1,0,2,1,all_inclusive,1.00,Studio,50,true
4088,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-16,2023-11-30,2,0,0,1,breakfast_only,1.00,Room,0,true
4089,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-01-03,2023-01-13,1,2,2,0,all_inclusive,1.00,Villa,0,true
4090,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-02-13,2023-02-27,1,2,0,2,breakfast_lunch,1.00,Room,0,true
4091,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-05,2023-07-19,3,0,0,1,breakfast_lunch,1.00,Studio,0,true
4092,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-05-12,2023-05-22,2,1,0,1,all_inclusive,1.00,Suite,0,true
4093,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-24,2023-12-01,2,1,1,2,breakfast_only,1.00,Villa,0,true
4094,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-05-06,2023-05-16,2,2,1,1,breakfast_lunch,1.00,Room,0,true
4095,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-29,2023-04-05,2,0,1,1,all_inclusive,1.00,Studio,0,true
4096,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-12-16,2023-12-30,3,1,0,1,all_inclusive,1.00,Villa,0,true
4097,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-02,2023-03-16,1,0,2,1,breakfast_only,1.00,Suite,0,true
4098,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-17,2023-07-24,3,0,2,1,breakfast_only,1.00,Villa,0,true
4099,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-03-20,2023-04-03,3,0,1,0,breakfast_lunch,1.00,Room,25,true
4100,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-06,2023-08-16,4,2,0,1,breakfast_lunch,1.00,Room,0,true
4101,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-28,2023-11-04,1,2,1,0,breakfast_only,1.00,Suite,0,true
4102,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-03,2023-10-10,4,0,2,2,all_inclusive,1.00,Studio,0,true
4103,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-19,2023-12-03,4,0,2,1,all_inclusive,1.00,Room,0,true
4104,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-21,2023-11-04,1,2,2,1,breakfast_lunch,1.00,Suite,0,true
4105,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-06,2023-11-16,4,0,0,0,breakfast_only,1.00,Suite,0,true
4106,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-31,2023-08-10,4,0,0,0,all_inclusive,1.00,Studio,0,true
4107,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-05-26,2023-06-05,3,2,0,2,all_inclusive,1.00,Suite,0,true
4108,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-06-26,2023-07-03,1,2,2,1,breakfast_only,1.00,Suite,0,true
4109,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-31,2023-11-10,2,0,2,1,breakfast_lunch,1.00,Suite,0,true
4110,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-10-20,2023-10-27,2,1,2,2,breakfast_only,1.00,Villa,0,true
4111,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-07-29,2023-08-05,4,0,2,0,breakfast_only,1.00,Villa,0,true
4112,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-11-12,2023-11-19,1,1,0,1,all_inclusive,1.00,Suite,0,true
4113,COSTA PARK CITY HOTEL,https://www.coraltravel.pl/hotels_min/43/70/19443/grecja-rodos-costa-park-city-hotel-budynek.jpg,2,Grecja,Rodos,2023-08-02,2023-08-16,1,1,2,2,all_inclusive,1.00,Room,0,true
