offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,room_type,price,available
647b35876d07a51c408a85a8,UNVER HOTEL,https://www.coraltravel.pl/hotels_min/1/30/34084/turcja-marmaris-unver-hotel-widok-na-hotel.jpg,3,Turcja,Marmaris,03/01/2023,17/01/2023,2,2,0,0,allInclusive,medium,13125,true
647b35876d07a51c408a85a9,UNVER HOTEL,https://www.coraltravel.pl/hotels_min/1/30/34084/turcja-marmaris-unver-hotel-widok-na-hotel.jpg,3,Turcja,Marmaris,29/12/2023,08/01/2024,2,2,0,0,allInclusive,large,4687.5,true
647b35876d07a51c408a85aa,UNVER HOTEL,https://www.coraltravel.pl/hotels_min/1/30/34084/turcja-marmaris-unver-hotel-widok-na-hotel.jpg,3,Turcja,Marmaris,05/12/2023,15/12/2023,1,2,0,2,breakfastAndDinner,large,9900,true
647b35876d07a51c408a85ab,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,30/11/2023,14/12/2023,2,1,0,2,breakfastAndDinner,apartment,17325,true
647b35886d07a51c408a85ac,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,07/08/2023,17/08/2023,1,1,1,0,breakfastAndDinner,large,5775,true
647b35886d07a51c408a85ad,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,10/05/2023,20/05/2023,4,0,2,1,allInclusive,studio,21562.5,true
647b35886d07a51c408a85ae,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,17/07/2023,27/07/2023,3,2,0,2,allInclusive,apartment,18750,true
647b35886d07a51c408a85af,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,14/12/2023,24/12/2023,1,2,0,0,allInclusive,apartment,5625,true
647b35896d07a51c408a85b0,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,20/10/2023,30/10/2023,1,0,0,0,onlyBreakfast,small,3000,true
647b35896d07a51c408a85b1,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,08/01/2023,18/01/2023,2,1,0,2,onlyBreakfast,medium,11250,true
647b35896d07a51c408a85b2,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,18/08/2023,25/08/2023,1,0,0,0,allInclusive,medium,2625,true
647b35896d07a51c408a85b3,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,29/06/2023,09/07/2023,2,2,1,2,allInclusive,medium,16875,true
647b358a6d07a51c408a85b4,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,09/12/2023,23/12/2023,3,0,0,0,onlyBreakfast,apartment,12600,true
647b358a6d07a51c408a85b5,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,17/05/2023,31/05/2023,2,1,1,0,onlyBreakfast,medium,5775,true
647b358a6d07a51c408a85b6,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,17/07/2023,24/07/2023,2,2,2,2,onlyBreakfast,large,10500,true
647b358a6d07a51c408a85b7,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,30/05/2023,09/06/2023,3,1,2,0,breakfastAndDinner,apartment,14025,true
647b358b6d07a51c408a85b8,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,28/10/2023,04/11/2023,2,0,0,0,allInclusive,large,5250,true
647b358b6d07a51c408a85b9,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,23/02/2023,09/03/2023,1,0,2,0,onlyBreakfast,large,8400,true
647b358b6d07a51c408a85ba,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,10/06/2023,20/06/2023,3,2,0,0,onlyBreakfast,large,10500,true
647b358b6d07a51c408a85bb,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,10/08/2023,24/08/2023,4,1,1,0,breakfastAndDinner,medium,21945,true
647b358c6d07a51c408a85bc,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,09/08/2023,16/08/2023,4,0,1,0,breakfastAndDinner,studio,10395,true
647b358c6d07a51c408a85bd,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,15/05/2023,22/05/2023,2,1,1,0,onlyBreakfast,small,5775,true
647b358c6d07a51c408a85be,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,09/09/2023,23/09/2023,2,2,1,0,allInclusive,large,15750,true
647b358c6d07a51c408a85bf,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,22/09/2023,29/09/2023,2,2,2,1,allInclusive,medium,11156.25,true
647b358d6d07a51c408a85c0,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,20/08/2023,30/08/2023,2,1,1,1,allInclusive,large,13125,true
647b358d6d07a51c408a85c1,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,13/12/2023,27/12/2023,2,2,2,0,breakfastAndDinner,medium,16170,true
647b358d6d07a51c408a85c2,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,23/10/2023,06/11/2023,1,0,0,1,breakfastAndDinner,medium,8085,true
647b358d6d07a51c408a85c3,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,18/05/2023,28/05/2023,2,1,2,0,allInclusive,large,12187.5,true
647b358e6d07a51c408a85c4,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,03/12/2023,13/12/2023,1,0,1,2,breakfastAndDinner,studio,9900,true
647b358e6d07a51c408a85c5,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,23/12/2023,06/01/2024,2,1,1,2,allInclusive,large,22312.5,true
647b358e6d07a51c408a85c6,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,25/04/2023,02/05/2023,3,2,0,2,allInclusive,small,11812.5,true
647b358e6d07a51c408a85c7,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,01/06/2023,11/06/2023,4,2,2,1,onlyBreakfast,studio,18750,true
647b358f6d07a51c408a85c8,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,18/02/2023,25/02/2023,1,1,1,1,onlyBreakfast,studio,5250,true
647b358f6d07a51c408a85c9,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,02/12/2023,12/12/2023,4,2,0,0,breakfastAndDinner,studio,7425,true
647b358f6d07a51c408a85ca,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,23/05/2023,06/06/2023,4,0,1,0,breakfastAndDinner,apartment,20790,true
647b358f6d07a51c408a85cb,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,27/07/2023,03/08/2023,3,1,0,2,allInclusive,large,12468.75,true
647b35906d07a51c408a85cc,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,25/07/2023,04/08/2023,1,1,0,2,breakfastAndDinner,large,9075,true
647b35906d07a51c408a85cd,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,28/06/2023,05/07/2023,4,1,2,0,allInclusive,medium,13781.25,true
647b35906d07a51c408a85ce,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,12/04/2023,26/04/2023,1,2,1,1,onlyBreakfast,medium,11550,true
647b35906d07a51c408a85cf,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,05/02/2023,12/02/2023,3,1,2,1,allInclusive,small,13125,true
647b35916d07a51c408a85d0,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,24/09/2023,04/10/2023,3,0,0,2,breakfastAndDinner,medium,14850,true
647b35916d07a51c408a85d1,BELLA ELENA APARTMENTS,https://www.coraltravel.pl/hotels_min/43/69/13453/grecja-kreta-bella-elena-apartments-lezaki-przy-basenie.jpg,3,Grecja,Kreta,09/09/2023,16/09/2023,1,0,1,2,allInclusive,medium,3937.5,true
647b35916d07a51c408a85d2,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,20/07/2023,03/08/2023,4,1,1,0,allInclusive,apartment,12468.75,true
647b35916d07a51c408a85d3,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,03/05/2023,10/05/2023,4,0,1,0,onlyBreakfast,apartment,4725,true
647b35926d07a51c408a85d4,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,18/12/2023,28/12/2023,3,1,0,0,allInclusive,studio,6093.75,true
647b35926d07a51c408a85d5,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,04/09/2023,14/09/2023,3,0,1,2,allInclusive,apartment,9375,true
647b35926d07a51c408a85d6,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,18/08/2023,25/08/2023,4,0,1,1,allInclusive,studio,6890.625,true
647b35926d07a51c408a85d7,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,17/10/2023,24/10/2023,2,1,2,1,onlyBreakfast,small,4200,true
647b35936d07a51c408a85d8,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,16/06/2023,23/06/2023,2,0,1,1,breakfastAndDinner,large,3753.75,true
647b35936d07a51c408a85d9,VILLA DIASSELO,https://www.coraltravel.pl/hotels_min/43/69/26532/grecja-kreta-villa-diasselo-grecja-wakacje.jpg,2,Grecja,Kreta,30/03/2023,13/04/2023,3,2,2,2,allInclusive,studio,15750,true
647b35936d07a51c408a85da,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,14/10/2023,21/10/2023,3,2,0,2,onlyBreakfast,small,5250,true
647b35936d07a51c408a85db,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,07/07/2023,17/07/2023,1,0,1,0,allInclusive,large,2812.5,true
647b35946d07a51c408a85dc,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,11/07/2023,18/07/2023,1,1,1,1,breakfastAndDinner,small,2887.5,true
647b35946d07a51c408a85dd,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,28/02/2023,10/03/2023,2,2,0,0,onlyBreakfast,large,3750,true
647b35946d07a51c408a85de,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,21/09/2023,05/10/2023,4,2,1,2,breakfastAndDinner,apartment,15015,true
647b35956d07a51c408a85df,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,18/11/2023,02/12/2023,3,2,2,2,onlyBreakfast,studio,12600,true
647b35956d07a51c408a85e0,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,04/05/2023,11/05/2023,2,0,1,2,breakfastAndDinner,small,4620,true
647b35956d07a51c408a85e1,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,17/01/2023,24/01/2023,4,0,0,0,allInclusive,apartment,5250,true
647b35956d07a51c408a85e2,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,11/05/2023,21/05/2023,4,2,1,1,allInclusive,medium,10781.25,true
647b35956d07a51c408a85e3,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,07/06/2023,14/06/2023,2,1,1,1,onlyBreakfast,medium,3675,true
647b35966d07a51c408a85e4,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,03/09/2023,10/09/2023,4,2,1,1,onlyBreakfast,medium,6037.5,true
647b35966d07a51c408a85e5,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,02/02/2023,09/02/2023,2,2,0,1,breakfastAndDinner,medium,3753.75,true
647b35966d07a51c408a85e6,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,24/12/2023,07/01/2024,4,1,0,1,allInclusive,large,6562.5,true
647b35966d07a51c408a85e7,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,30/03/2023,06/04/2023,3,2,1,0,onlyBreakfast,small,4200,true
647b35976d07a51c408a85e8,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,05/11/2023,19/11/2023,2,2,1,2,onlyBreakfast,studio,9450,true
647b35976d07a51c408a85e9,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,01/10/2023,08/10/2023,3,0,2,1,breakfastAndDinner,large,5486.25,true
647b35976d07a51c408a85ea,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,23/04/2023,03/05/2023,2,1,2,2,breakfastAndDinner,studio,7837.5,true
647b35976d07a51c408a85eb,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,05/07/2023,15/07/2023,2,0,1,1,onlyBreakfast,large,4875,true
647b35986d07a51c408a85ec,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,26/03/2023,09/04/2023,4,1,0,0,allInclusive,studio,11156.25,true
647b35986d07a51c408a85ed,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,10/06/2023,17/06/2023,2,1,1,2,allInclusive,studio,5578.125,true
647b35986d07a51c408a85ee,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,27/07/2023,06/08/2023,4,1,2,0,allInclusive,large,9843.75,true
647b35986d07a51c408a85ef,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,22/10/2023,01/11/2023,4,2,1,1,breakfastAndDinner,large,9487.5,true
647b35996d07a51c408a85f0,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,12/02/2023,19/02/2023,2,1,1,1,allInclusive,apartment,4593.75,true
647b35996d07a51c408a85f1,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,28/10/2023,11/11/2023,1,2,2,1,allInclusive,small,8531.25,true
647b35996d07a51c408a85f2,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,11/04/2023,25/04/2023,3,0,1,2,allInclusive,apartment,13125,true
647b35996d07a51c408a85f3,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,05/07/2023,19/07/2023,1,1,1,2,onlyBreakfast,studio,6825,true
647b359a6d07a51c408a85f4,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,01/03/2023,15/03/2023,1,1,0,0,onlyBreakfast,apartment,2625,true
647b359a6d07a51c408a85f5,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,20/03/2023,30/03/2023,2,2,2,0,onlyBreakfast,small,2625,true
647b359a6d07a51c408a85f6,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,28/10/2023,04/11/2023,2,2,2,2,breakfastAndDinner,apartment,5775,true
647b359b6d07a51c408a85f7,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,13/10/2023,20/10/2023,4,1,1,2,breakfastAndDinner,apartment,7218.75,true
647b359b6d07a51c408a85f8,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,21/08/2023,28/08/2023,1,0,1,0,allInclusive,large,1968.75,true
647b359b6d07a51c408a85f9,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,11/10/2023,18/10/2023,4,2,2,2,allInclusive,medium,9187.5,true
647b359b6d07a51c408a85fa,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,26/12/2023,02/01/2024,1,0,0,2,onlyBreakfast,medium,2625,true
647b359c6d07a51c408a85fb,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,11/11/2023,21/11/2023,3,1,2,0,allInclusive,medium,7968.75,true
647b359c6d07a51c408a85fc,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,24/11/2023,01/12/2023,2,0,1,0,allInclusive,apartment,3281.25,true
647b359c6d07a51c408a85fd,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,20/05/2023,30/05/2023,4,2,0,2,onlyBreakfast,medium,9000,true
647b359d6d07a51c408a85fe,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,19/12/2023,29/12/2023,1,2,1,2,onlyBreakfast,large,5250,true
647b359d6d07a51c408a85ff,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,17/03/2023,27/03/2023,4,1,2,0,onlyBreakfast,studio,7875,true
647b359d6d07a51c408a8600,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,20/01/2023,27/01/2023,3,2,0,0,allInclusive,apartment,4593.75,true
647b359d6d07a51c408a8601,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,02/07/2023,09/07/2023,2,1,0,1,onlyBreakfast,medium,3150,true
647b359e6d07a51c408a8602,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,15/09/2023,25/09/2023,3,0,0,2,breakfastAndDinner,apartment,7425,true
647b359e6d07a51c408a8603,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,15/11/2023,29/11/2023,2,0,2,0,allInclusive,apartment,7875,true
647b359e6d07a51c408a8604,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,20/02/2023,27/02/2023,1,2,0,1,breakfastAndDinner,large,2598.75,true
647b359e6d07a51c408a8605,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,20/02/2023,27/02/2023,1,2,0,2,breakfastAndDinner,apartment,3465,true
647b359f6d07a51c408a8606,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,24/12/2023,07/01/2024,3,2,1,2,onlyBreakfast,studio,11550,true
647b359f6d07a51c408a8607,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,19/03/2023,29/03/2023,2,1,2,2,breakfastAndDinner,large,7837.5,true
647b359f6d07a51c408a8608,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,23/12/2023,30/12/2023,4,2,0,1,breakfastAndDinner,large,6063.75,true
647b359f6d07a51c408a8609,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,28/04/2023,12/05/2023,1,2,2,0,onlyBreakfast,medium,5250,true
647b35a06d07a51c408a860a,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,02/06/2023,12/06/2023,2,2,1,1,breakfastAndDinner,studio,6187.5,true
647b35a06d07a51c408a860b,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,07/06/2023,17/06/2023,2,2,1,1,allInclusive,medium,7031.25,true
647b35a06d07a51c408a860c,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,01/03/2023,11/03/2023,1,0,1,2,allInclusive,apartment,5625,true
647b35a06d07a51c408a860d,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,30/08/2023,13/09/2023,2,0,1,2,onlyBreakfast,studio,4200,true
647b35a16d07a51c408a860e,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,02/05/2023,16/05/2023,4,1,2,1,allInclusive,small,15750,true
647b35a16d07a51c408a860f,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,07/10/2023,21/10/2023,2,0,2,0,breakfastAndDinner,large,6930,true
647b35a16d07a51c408a8610,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,13/01/2023,20/01/2023,3,1,2,0,breakfastAndDinner,studio,4908.75,true
647b35a26d07a51c408a8611,NEON HOTEL,https://www.coraltravel.pl/hotels_min/43/69/8571/grecja-kreta-neon-hotel-budynek.jpg,2,Grecja,Kreta,02/02/2023,09/02/2023,1,2,1,0,allInclusive,apartment,2625,true
